Is Active,First Name,Last Name,Team,Age,Position,PosVal,ID,GP,G,G/GP,A,A/GP,P,P/GP,+/-,PPP,PPP/GP,SHP,SOG,SOG/GP,H,H/GP,BLK,BLK/GP,SHF/GP,SH%,SAF,SAA,SAD,SADB,SADA,SADC,SADT,RSA%,USAF,USAA,USAD,USADB,USADA,USADC,USADT,RUSA%,SA%,ZS%,SH+SV%,ESSH%
1,Gabriel,Landeskog,,25,L,1,8476455,229,61,0.2663,84,0.3668,145,0.6331,-32,37,0.1616,4,552,2.4104,453,1.9781,180,0.786,23.4672,0.1105,2865,3095,-230,-9,-175,-147,-46,0.0397,2147,2263,-116,-54,-77,-36,15,0.0436,0.4807,0.474,0.9949,0.078
1,Jonathan,Huberdeau,,24,L,1,8476456,186,45,0.2419,94,0.5053,139,0.7473,25,32,0.172,1,429,2.3064,139,0.7473,67,0.3602,21.3548,0.1048,2303,2238,65,70,-46,37,41,0.012,1797,1741,56,14,-2,44,44,0.0136,0.5072,0.4884,1.0206,0.0947
1,Adam,Larsson,,25,D,0,8476457,225,10,0.0444,51,0.2266,61,0.2711,38,0,0.0,4,241,1.0711,508,2.2577,428,1.9022,26.4177,0.0414,3047,3377,-330,50,-249,-206,-131,-0.0066,2322,2473,-151,28,-119,-81,-60,0.0016,0.4743,0.3941,1.0172,0.0846
1,Ryan,Strome,,24,C,1,8476458,221,38,0.1719,70,0.3167,108,0.4886,6,20,0.0905,1,425,1.923,228,1.0316,61,0.276,19.457,0.0894,2673,2660,13,105,-45,-88,-47,-0.0009,2000,1895,105,46,40,30,19,0.0055,0.5012,0.4993,1.0038,0.0882
1,Mika,Zibanejad,,24,C,1,8476459,217,55,0.2534,79,0.364,134,0.6175,7,36,0.1659,2,453,2.0875,283,1.3041,96,0.4423,23.3133,0.1214,2590,2699,-109,174,-193,-91,-90,0.0042,1936,2022,-86,85,-124,-62,-47,0.0129,0.4897,0.5623,1.0176,0.0896
1,Mark,Scheifele,,24,C,1,8476460,232,76,0.3275,116,0.5,192,0.8275,45,39,0.1681,2,524,2.2586,202,0.8706,131,0.5646,23.8275,0.145,3330,3016,314,157,14,230,143,0.0223,2480,2231,249,75,54,182,120,0.0285,0.5247,0.5082,1.017,0.1018
1,Sean,Couturier,,25,C,1,8476461,211,40,0.1895,70,0.3317,110,0.5213,24,15,0.0711,4,387,1.8341,144,0.6824,100,0.4739,24.9383,0.1033,2754,2520,234,157,-6,171,83,0.0223,1954,1844,110,47,47,63,16,0.0144,0.5222,0.4251,1.0168,0.0884
1,Dougie,Hamilton,,24,D,0,8476462,235,35,0.1489,100,0.4255,135,0.5744,-5,45,0.1915,1,600,2.5531,252,1.0723,253,1.0765,26.8468,0.0583,3851,3402,449,269,-5,344,185,0.0466,2831,2543,288,136,31,243,121,0.0452,0.531,0.4818,0.9892,0.0729
1,Jonas,Brodin,,24,D,0,8476463,207,8,0.0386,41,0.198,49,0.2367,21,9,0.0435,1,238,1.1497,85,0.4106,327,1.5797,27.2608,0.0336,3101,3265,-164,67,-185,-60,-46,-0.011,2345,2365,-20,29,-38,4,-11,-0.0035,0.4871,0.4669,1.0104,0.0792
1,Ryan,Murphy,,24,D,0,8476465,99,4,0.0404,21,0.2121,25,0.2525,-23,6,0.0606,0,125,1.2626,47,0.4747,90,0.909,21.1313,0.032,1260,1228,32,52,-32,9,12,-0.0153,907,919,-12,36,-26,-26,-22,-0.02,0.5064,0.5995,0.9716,0.0637
1,Sven,Baertschi,,25,L,1,8476466,155,35,0.2258,34,0.2193,69,0.4451,-23,13,0.0839,0,237,1.529,90,0.5806,72,0.4645,19.3548,0.1476,1515,1784,-269,-4,-128,-224,-137,-0.0158,1123,1339,-216,-33,-82,-168,-101,-0.0143,0.4592,0.4858,1.0031,0.0846
1,J.T.,Miller,,24,C,1,8476468,222,54,0.2432,68,0.3063,122,0.5495,32,14,0.0631,4,359,1.6171,364,1.6396,132,0.5945,20.7792,0.1504,2509,2703,-194,70,-214,-134,-50,-0.0002,1869,1948,-79,11,-108,-40,18,0.003,0.4814,0.5023,1.0192,0.0928
1,Joel,Armia,,24,R,1,8476469,101,14,0.1386,15,0.1485,29,0.2871,-6,2,0.0198,6,163,1.6138,131,1.297,50,0.495,19.5148,0.0858,1005,1088,-83,23,-69,-51,-37,-0.0269,745,804,-59,3,-57,-46,-5,-0.0277,0.4802,0.4587,0.9871,0.064
1,Nathan,Beaulieu,,25,D,0,8476470,202,7,0.0346,49,0.2425,56,0.2772,8,17,0.0842,0,254,1.2574,174,0.8613,260,1.2871,21.8663,0.0275,2888,2864,24,78,-97,72,43,-0.0108,2072,2059,13,-7,-24,60,44,-0.0131,0.5021,0.5022,1.0068,0.0768
1,Oscar,Klefbom,,24,D,0,8476472,172,18,0.1046,52,0.3023,70,0.4069,-18,21,0.1221,1,347,2.0174,109,0.6337,310,1.8023,27.2965,0.0518,2768,2738,30,73,-52,17,9,0.0245,2100,1996,104,46,50,55,8,0.0354,0.5027,0.5253,0.983,0.0812
1,Connor,Murphy,,24,D,0,8476473,228,12,0.0526,29,0.1271,41,0.1798,-35,3,0.0132,1,254,1.114,513,2.25,400,1.7543,26.0964,0.0472,3042,3559,-517,-72,-241,-320,-204,-0.0081,2237,2713,-476,-134,-186,-269,-156,-0.0124,0.4608,0.4623,0.9941,0.0741
1,Phillip,Danault,,24,C,1,8476479,135,17,0.1259,33,0.2444,50,0.3703,0,2,0.0148,1,207,1.5333,124,0.9185,80,0.5925,20.8444,0.0821,1728,1457,271,113,30,186,128,0.0416,1238,1056,182,43,57,112,82,0.036,0.5425,0.4365,0.9872,0.0595
1,Vladislav,Namestnikov,,25,C,1,8476480,197,33,0.1675,46,0.2335,79,0.401,14,12,0.0609,1,266,1.3502,162,0.8223,77,0.3908,17.7055,0.124,2113,1860,253,104,5,222,144,0.021,1564,1412,152,49,5,167,98,0.018,0.5318,0.5485,1.0092,0.0859
1,Rickard,Rakell,,24,C,1,8476483,214,62,0.2897,63,0.2943,125,0.5841,15,31,0.1449,0,451,2.1074,281,1.313,84,0.3925,19.5934,0.1374,2591,2368,223,157,-64,179,130,0.0147,1973,1751,222,88,22,153,112,0.017,0.5225,0.551,1.0146,0.0906
1,Colin,Miller,,25,D,0,8476525,103,9,0.0873,20,0.1941,29,0.2815,0,7,0.068,0,144,1.398,130,1.2621,72,0.699,20.9805,0.0625,1448,1097,351,179,61,184,111,0.0528,1120,801,319,126,84,178,109,0.0649,0.569,0.6395,0.9837,0.0679
1,Jonathan,Marchessault,,27,C,1,8476539,122,38,0.3114,32,0.2622,70,0.5737,-30,25,0.2049,0,277,2.2704,170,1.3934,26,0.2131,18.7868,0.1371,1344,1239,105,43,49,102,13,0.0149,1037,990,47,19,43,45,-15,0.01,0.5203,0.5246,0.9741,0.075
1,Torey,Krug,,26,D,0,8476792,240,24,0.1,110,0.4583,134,0.5583,12,58,0.2417,0,657,2.7375,195,0.8125,244,1.0166,25.9416,0.0365,3931,3361,570,369,-22,284,223,0.0312,2929,2516,413,198,32,214,183,0.0316,0.5391,0.5742,1.0014,0.0715
1,J.T.,Brown,,27,R,1,8476806,194,14,0.0721,23,0.1185,37,0.1907,7,0,0.0,3,281,1.4484,249,1.2835,85,0.4381,15.9742,0.0498,1717,1683,34,96,-57,8,-5,-0.0184,1290,1265,25,28,-18,25,15,-0.0121,0.505,0.4426,1.0035,0.0659
1,Luke,Glendening,,28,C,1,8476822,237,23,0.097,30,0.1265,53,0.2236,-1,2,0.0084,0,268,1.1308,440,1.8565,206,0.8691,20.9746,0.0858,1819,2287,-468,-58,-207,-283,-203,-0.087,1399,1735,-336,-37,-149,-225,-150,-0.0702,0.443,0.3394,1.0072,0.0717
1,Ryan,Murray,,24,D,0,8476850,154,7,0.0454,32,0.2077,39,0.2532,-6,13,0.0844,1,150,0.974,79,0.5129,278,1.8051,25.9805,0.0466,2134,2395,-261,4,-213,-152,-52,-0.0291,1597,1748,-151,-16,-130,-85,-5,-0.0254,0.4712,0.4815,1.001,0.0815
1,Alex,Galchenyuk,,23,C,1,8476851,223,67,0.3004,79,0.3542,146,0.6547,-5,43,0.1928,0,468,2.0986,189,0.8475,112,0.5022,22.1479,0.1431,2946,2777,169,137,-22,123,54,0.0136,2129,2020,109,21,28,116,60,0.0113,0.5148,0.6197,1.0089,0.0874
1,Morgan,Rielly,,23,D,0,8476853,239,23,0.0962,69,0.2887,92,0.3849,-53,22,0.0921,1,486,2.0334,202,0.8451,345,1.4435,28.6108,0.0473,4009,4084,-75,204,-210,-142,-69,0.0028,2992,3175,-183,50,-144,-182,-89,-0.0003,0.4954,0.4629,0.9827,0.0685
1,Hampus,Lindholm,,23,D,0,8476854,224,23,0.1026,59,0.2633,82,0.366,45,26,0.1161,1,350,1.5625,225,1.0044,286,1.2767,26.5133,0.0657,3709,3136,573,278,68,352,227,0.0467,2777,2328,449,152,119,275,178,0.041,0.5419,0.4959,1.0086,0.0773
0,Nail,Yakupov,,24,R,1,8476855,181,25,0.1381,40,0.2209,65,0.3591,-54,16,0.0884,0,353,1.9502,183,1.011,57,0.3149,19.022,0.0708,1931,2065,-134,-3,-128,-34,-3,-0.0095,1423,1548,-125,-51,-56,-60,-18,-0.0095,0.4832,0.5833,0.9692,0.0658
1,Matt,Dumba,,23,D,0,8476856,215,29,0.1348,47,0.2186,76,0.3534,29,30,0.1395,1,369,1.7162,221,1.0279,178,0.8279,22.0418,0.0785,2765,2877,-112,57,-152,18,-17,-0.0032,2059,2121,-62,22,-58,12,-26,-0.0112,0.4901,0.5565,1.028,0.1033
1,Phillip,Di Giuseppe,,24,L,1,8476858,77,8,0.1038,16,0.2077,24,0.3116,-12,1,0.013,0,136,1.7662,204,2.6493,31,0.4025,18.3116,0.0588,903,881,22,77,1,-29,-56,-0.0003,690,686,4,50,4,-37,-50,0.0067,0.5062,0.5576,0.98,0.0654
1,Brendan,Gaunce,,23,C,1,8476867,77,1,0.0129,5,0.0649,6,0.0779,-11,0,0.0,0,85,1.1038,128,1.6623,15,0.1948,15.2857,0.0117,643,627,16,43,-41,8,14,0.0372,470,484,-14,8,-22,5,0,0.0388,0.5063,0.4219,0.9702,0.0374
1,Tanner,Pearson,,25,L,1,8476871,201,51,0.2537,45,0.2238,96,0.4776,30,13,0.0647,2,392,1.9502,274,1.3631,74,0.3681,20.7064,0.1301,2507,1902,605,250,132,359,223,0.0183,1896,1423,473,166,118,316,189,0.0257,0.5686,0.5599,1.0046,0.0767
1,Olli,Maatta,,23,D,0,8476874,142,8,0.0563,27,0.1901,35,0.2464,45,3,0.0211,1,188,1.3239,171,1.2042,222,1.5633,26.2887,0.0425,2194,2104,90,56,8,73,26,-0.0105,1632,1539,93,20,75,26,-2,-0.0151,0.5105,0.5291,1.0282,0.0944
1,Zemgus,Girgensons,,23,C,1,8476878,207,29,0.14,35,0.169,64,0.3091,-23,6,0.029,4,337,1.628,372,1.7971,129,0.6231,20.5507,0.086,1982,2549,-567,-179,-225,-338,-163,-0.0114,1477,1895,-418,-141,-151,-278,-126,-0.0157,0.4374,0.4683,0.9965,0.0637
1,Cody,Ceci,,24,D,0,8476879,235,17,0.0723,47,0.2,64,0.2723,-6,7,0.0298,2,389,1.6553,270,1.1489,402,1.7106,26.3617,0.0437,3248,3764,-516,85,-326,-477,-275,-0.0353,2368,2766,-398,11,-181,-369,-228,-0.0285,0.4632,0.4768,1.0022,0.0725
1,Tom,Wilson,,23,R,1,8476880,231,18,0.0779,41,0.1774,59,0.2554,11,1,0.0043,1,273,1.1818,697,3.0173,116,0.5021,16.7359,0.0659,2161,2204,-43,59,-143,23,41,-0.0238,1568,1580,-12,20,-48,14,16,-0.0205,0.4951,0.4928,1.0091,0.0797
1,Tomas,Hertl,,24,C,1,8476881,212,44,0.2075,55,0.2594,99,0.4669,3,15,0.0708,0,447,2.1084,272,1.283,135,0.6367,21.9339,0.0984,2996,2426,570,254,83,382,233,0.0507,2136,1724,412,155,96,263,161,0.0444,0.5526,0.5011,0.9909,0.0771
1,Teuvo,Teravainen,,23,L,1,8476882,193,32,0.1658,54,0.2797,86,0.4455,-4,25,0.1295,1,371,1.9222,62,0.3212,78,0.4041,20.6476,0.0862,2260,1970,290,193,-24,183,121,0.0286,1687,1495,192,134,5,88,53,0.0343,0.5343,0.5289,0.9896,0.06
1,Jacob,Trouba,,23,D,0,8476885,206,21,0.1019,55,0.2669,76,0.3689,16,14,0.068,3,420,2.0388,348,1.6893,415,2.0145,28.0242,0.05,3477,3193,284,125,-13,295,172,0.0117,2540,2346,194,34,14,214,146,0.0127,0.5213,0.5032,0.9979,0.075
1,Filip,Forsberg,,23,L,1,8476887,246,90,0.3658,95,0.3861,185,0.752,12,51,0.2073,4,718,2.9186,319,1.2967,95,0.3861,24.0609,0.1253,3607,2836,771,451,73,489,247,0.0537,2696,2110,586,303,90,387,193,0.0517,0.5598,0.6692,1.0085,0.0888
1,Radek,Faksa,,23,C,1,8476889,125,17,0.136,28,0.224,45,0.36,3,3,0.024,0,199,1.592,149,1.192,95,0.76,22.168,0.0854,1524,1380,144,130,-62,112,76,0.0243,1130,994,136,79,-31,108,88,0.027,0.5248,0.4113,0.9896,0.0778
1,Colton,Parayko,,24,D,0,8476892,160,13,0.0812,55,0.3437,68,0.425,35,17,0.1063,1,353,2.2062,182,1.1375,239,1.4937,27.8,0.0368,2435,2156,279,187,-8,177,100,0.0268,1801,1584,217,94,8,145,115,0.0255,0.5304,0.5021,1.0156,0.0868
1,Shayne,Gostisbehere,,24,D,0,8476906,142,24,0.169,61,0.4295,85,0.5985,-15,45,0.3169,0,352,2.4788,70,0.4929,154,1.0845,24.3098,0.0681,2050,1938,112,174,-66,104,4,0.0072,1496,1417,79,93,-13,68,-1,0.0028,0.514,0.6464,0.9937,0.0701
1,Chris,Tierney,,23,C,1,8476919,202,24,0.1188,40,0.198,64,0.3168,-13,6,0.0297,3,234,1.1584,85,0.4207,100,0.495,20.0148,0.1025,2069,2190,-121,48,-126,-30,-43,-0.0354,1513,1570,-57,15,-41,-16,-31,-0.0409,0.4858,0.464,0.9865,0.071
1,Jordan,Martinook,,25,L,1,8476921,166,20,0.1204,30,0.1807,50,0.3012,-20,3,0.0181,5,226,1.3614,116,0.6987,110,0.6626,21.1987,0.0884,1736,1937,-201,31,-148,-96,-84,0.015,1315,1457,-142,-1,-88,-63,-53,0.0249,0.4726,0.428,0.9891,0.0683
1,Damon,Severson,,23,D,0,8476923,203,9,0.0443,60,0.2955,69,0.3399,-52,25,0.1232,0,312,1.5369,164,0.8078,148,0.729,25.5763,0.0288,2784,2791,-7,65,-113,48,41,0.0349,2128,2181,-53,-13,-78,11,38,0.0274,0.4994,0.5257,0.9881,0.0642
1,Colton,Sissons,,24,C,1,8476925,92,12,0.1304,4,0.0434,16,0.1739,16,0,0.0,1,67,0.7282,139,1.5108,44,0.4782,16.1739,0.1791,704,804,-100,18,-75,-97,-43,-0.0622,514,559,-45,5,-35,-39,-15,-0.0467,0.4668,0.2986,1.0387,0.0875
1,Jake,McCabe,,24,D,0,8476931,155,7,0.0451,27,0.1741,34,0.2193,-1,4,0.0258,0,143,0.9225,191,1.2322,224,1.4451,26.3741,0.0489,2210,2528,-318,-74,-180,-193,-64,-0.0052,1698,1938,-240,-76,-124,-155,-40,-0.0052,0.4664,0.4777,1.0011,0.0751
1,Brock,McGinn,,23,L,1,8476934,78,10,0.1282,10,0.1282,20,0.2564,-25,0,0.0,1,99,1.2692,119,1.5256,28,0.3589,17.3205,0.101,749,784,-35,-17,-22,8,4,-0.0269,530,569,-39,-26,-4,-14,-9,-0.0192,0.4886,0.493,0.9481,0.0665
1,Jaccob,Slavin,,23,D,0,8476958,145,7,0.0482,47,0.3241,54,0.3724,24,8,0.0552,5,183,1.262,76,0.5241,280,1.931,25.9103,0.0382,2422,2226,196,115,-62,207,143,0.0183,1793,1648,145,74,-13,138,84,0.031,0.5211,0.4866,1.0067,0.0823
1,Andreas,Athanasiou,,23,C,1,8476960,101,27,0.2673,16,0.1584,43,0.4257,-6,4,0.0396,1,173,1.7128,47,0.4653,29,0.2871,17.0495,0.156,858,911,-53,-16,-9,-87,-28,-0.0224,674,714,-40,-21,5,-84,-24,-0.0164,0.485,0.6191,1.008,0.0882
1,Cedric,Paquette,,24,C,1,8476975,178,22,0.1235,18,0.1011,40,0.2247,-4,0,0.0,3,209,1.1741,408,2.2921,135,0.7584,17.2359,0.1052,1620,1582,38,124,-108,64,22,-0.0247,1210,1166,44,79,-58,66,23,-0.0147,0.5059,0.4403,0.9847,0.0507
1,Ben,Hutton,,24,D,0,8477018,146,6,0.041,38,0.2602,44,0.3013,-43,18,0.1233,0,234,1.6027,88,0.6027,206,1.4109,25.6712,0.0256,1969,2208,-239,-46,-139,-137,-54,-0.0044,1462,1672,-210,-69,-84,-103,-57,0.0009,0.4714,0.5285,0.9864,0.0604
1,Andrej,Sustr,,27,D,0,8477205,229,7,0.0305,41,0.179,48,0.2096,-2,1,0.0044,0,213,0.9301,113,0.4934,252,1.1004,21.9344,0.0328,2985,3026,-41,70,-107,58,-4,-0.0384,2243,2298,-55,14,-65,20,-4,-0.0347,0.4966,0.4444,1.0008,0.0798
1,Danny,DeKeyser,,27,D,0,8477215,240,14,0.0583,49,0.2041,63,0.2625,-9,6,0.025,0,246,1.025,262,1.0916,365,1.5208,30.05,0.0569,3357,3447,-90,107,-132,-88,-65,-0.0284,2540,2661,-121,16,-44,-134,-93,-0.0226,0.4934,0.4944,0.9928,0.0778
1,Nate,Schmidt,,26,D,0,8477220,171,6,0.035,31,0.1812,37,0.2163,32,0,0.0,1,180,1.0526,154,0.9005,181,1.0584,20.9649,0.0333,2422,2215,207,126,-26,81,107,0.0155,1756,1629,127,62,25,48,40,0.0113,0.5223,0.5738,1.0157,0.081
1,Michael,Raffl,,29,L,1,8477290,201,42,0.2089,28,0.1393,70,0.3482,8,4,0.0199,1,329,1.6368,398,1.98,102,0.5074,19.99,0.1276,2616,2183,433,288,6,306,139,0.0542,1890,1588,302,176,46,203,80,0.0551,0.5451,0.5543,0.9963,0.0739
1,Anthony,Duclair,,22,L,1,8477407,157,26,0.1656,40,0.2547,66,0.4203,9,15,0.0955,0,199,1.2675,55,0.3503,49,0.3121,18.8471,0.1306,1627,1717,-90,3,-39,-83,-54,0.0273,1212,1303,-91,-35,-34,-45,-22,0.0287,0.4865,0.5907,1.034,0.098
1,Sven,Andrighetto,,24,R,1,8477413,102,16,0.1568,28,0.2745,44,0.4313,2,6,0.0588,0,154,1.5098,116,1.1372,43,0.4215,18.4117,0.1038,1138,1071,67,52,-5,48,20,0.0055,839,778,61,21,12,52,28,0.0143,0.5152,0.5804,1.0183,0.0853
1,Andrew,Copp,,23,C,1,8477429,142,16,0.1126,15,0.1056,31,0.2183,18,0,0.0,1,135,0.9507,174,1.2253,46,0.3239,15.1197,0.1185,993,1061,-68,14,-39,-54,-43,-0.0225,733,764,-31,9,-24,-27,-16,-0.0153,0.4834,0.4582,1.0278,0.0815
1,Andre,Burakovsky,,22,L,1,8477444,196,38,0.1938,57,0.2908,95,0.4846,29,12,0.0612,0,302,1.5408,90,0.4591,67,0.3418,16.4336,0.1258,2338,2030,308,127,113,136,68,0.0296,1674,1493,181,61,108,72,12,0.0176,0.5353,0.5907,1.0147,0.0924
1,Marko,Dano,,23,C,1,8477448,107,17,0.1588,25,0.2336,42,0.3925,5,3,0.028,0,182,1.7009,239,2.2336,41,0.3831,16.6915,0.0934,1062,972,90,86,-27,61,31,0.0301,783,726,57,33,-7,52,31,0.0275,0.5221,0.4907,1.0032,0.0748
1,Brett,Pesce,,23,D,0,8477488,151,6,0.0397,30,0.1986,36,0.2384,16,7,0.0464,0,194,1.2847,87,0.5761,231,1.5298,24.8807,0.0309,2358,2125,233,157,-3,149,79,0.0186,1711,1617,94,76,4,51,14,0.0129,0.526,0.4961,1.0012,0.0783
1,Nathan,MacKinnon,,22,C,1,8477492,218,51,0.2339,92,0.422,143,0.6559,-25,37,0.1697,3,688,3.1559,145,0.6651,124,0.5688,23.6559,0.0741,2923,3078,-155,24,-177,-33,-2,0.0449,2230,2294,-64,-22,-67,-2,25,0.0501,0.4871,0.5238,0.9989,0.0787
1,Aleksander,Barkov,,22,C,1,8477493,198,65,0.3282,82,0.4141,147,0.7424,27,37,0.1869,2,436,2.202,117,0.5909,104,0.5252,22.7373,0.149,2454,2283,171,124,-2,134,49,0.0197,1896,1790,106,52,44,105,10,0.0174,0.518,0.4945,1.0143,0.09
1,Jonathan,Drouin,,22,C,1,8477494,164,29,0.1768,66,0.4024,95,0.5792,-9,34,0.2073,0,284,1.7317,123,0.75,34,0.2073,18.8231,0.1021,1857,1685,172,137,13,118,22,0.0057,1383,1283,100,83,14,57,3,0.0034,0.5243,0.5775,1.0059,0.081
1,Seth,Jones,,23,D,0,8477495,238,23,0.0966,77,0.3235,100,0.4201,-5,31,0.1303,2,432,1.8151,219,0.9201,326,1.3697,26.7352,0.0532,3881,3431,450,235,-2,301,217,0.024,2842,2482,360,93,61,253,206,0.0225,0.5308,0.5359,0.9917,0.0701
1,Elias,Lindholm,,23,C,1,8477496,235,39,0.1659,84,0.3574,123,0.5234,-48,42,0.1787,5,497,2.1148,317,1.3489,118,0.5021,23.6723,0.0784,3212,2842,370,283,-108,197,195,0.0186,2377,2136,241,177,-77,136,141,0.0218,0.5306,0.5375,0.9683,0.0609
1,Sean,Monahan,,23,C,1,8477497,244,85,0.3483,98,0.4016,183,0.75,1,56,0.2295,3,587,2.4057,111,0.4549,104,0.4262,25.4057,0.1448,3089,3366,-277,56,-215,-129,-118,0.0035,2241,2456,-215,1,-123,-101,-93,-0.0055,0.4785,0.5337,1.0099,0.0886
1,Darnell,Nurse,,22,D,0,8477498,115,8,0.0695,13,0.113,21,0.1826,-15,1,0.0087,1,207,1.8,272,2.3652,156,1.3565,24.2086,0.0386,1676,1838,-162,16,-66,-93,-112,-0.0304,1231,1407,-176,-23,-61,-102,-92,-0.0467,0.4769,0.4912,0.9911,0.078
1,Rasmus,Ristolainen,,23,D,0,8477499,239,23,0.0962,83,0.3472,106,0.4435,-62,55,0.2301,1,509,2.1297,452,1.8912,434,1.8158,28.9832,0.0451,3369,4602,-1233,-349,-422,-802,-462,-0.0296,2559,3462,-903,-309,-288,-567,-306,-0.0322,0.4227,0.4253,0.9931,0.0639
1,Bo,Horvat,,22,C,1,8477500,231,49,0.2121,68,0.2943,117,0.5064,-45,22,0.0952,3,406,1.7575,204,0.8831,141,0.6103,23.0086,0.1206,2376,2773,-397,-31,-191,-265,-175,-0.0253,1779,2081,-302,-83,-108,-166,-111,-0.0206,0.4614,0.4503,0.996,0.0819
1,Max,Domi,,22,L,1,8477503,140,27,0.1928,63,0.45,90,0.6428,-6,23,0.1643,1,264,1.8857,62,0.4428,46,0.3285,21.3142,0.1022,1586,1869,-283,-18,-63,-271,-202,0.004,1187,1433,-246,-49,-28,-212,-169,0.0036,0.459,0.5222,1.0273,0.0939
1,Alexander,Wennberg,,23,C,1,8477505,217,25,0.1152,94,0.4331,119,0.5483,-11,39,0.1797,0,291,1.341,148,0.682,147,0.6774,22.2304,0.0859,2470,2482,-12,147,-116,-29,-43,0.0083,1833,1868,-35,71,-26,-75,-80,0.0036,0.4988,0.5382,0.9935,0.077
1,Nikita,Zadorov,,22,D,0,8477507,138,3,0.0217,24,0.1739,27,0.1956,-35,7,0.0507,0,131,0.9492,340,2.4637,158,1.1449,23.5579,0.0229,1659,2130,-471,-180,-121,-294,-170,0.017,1257,1591,-334,-157,-66,-209,-111,0.007,0.4378,0.4495,0.9931,0.0719
1,Curtis,Lazar,,22,C,1,8477508,180,13,0.0722,26,0.1444,39,0.2166,-8,2,0.0111,4,196,1.0888,351,1.95,104,0.5777,17.85,0.0663,1596,1899,-303,-79,-178,-147,-46,-0.0375,1174,1416,-242,-96,-112,-107,-34,-0.0306,0.4567,0.4632,0.9878,0.0681
1,Josh,Jooris,,27,R,1,8477591,173,20,0.1156,29,0.1676,49,0.2832,-2,5,0.0289,3,244,1.4104,170,0.9826,92,0.5317,20.0173,0.0819,1601,1880,-279,-48,-132,-149,-99,-0.0063,1176,1294,-118,-39,-56,-36,-23,0.0031,0.4599,0.4461,0.997,0.0739
1,Conor,Sheary,,25,L,1,8477839,105,30,0.2857,33,0.3142,63,0.6,23,5,0.0476,0,205,1.9523,44,0.419,28,0.2666,18.0285,0.1463,1281,1084,197,113,55,115,29,0.0287,979,826,153,66,68,78,19,0.0203,0.5416,0.6272,1.0215,0.0918
1,Trevor,van Riemsdyk,,26,D,0,8477845,158,8,0.0506,23,0.1455,31,0.1962,12,2,0.0127,1,179,1.1329,70,0.443,270,1.7088,25.2974,0.0446,2382,2301,81,136,-77,36,22,-0.0056,1711,1644,67,77,-18,25,8,0.001,0.5086,0.5346,1.0065,0.0803
1,Christian,Folin,,26,D,0,8477850,117,4,0.0341,18,0.1538,22,0.188,12,1,0.0085,0,92,0.7863,153,1.3076,131,1.1196,20.7521,0.0434,1349,1494,-145,38,-116,-89,-67,-0.0332,1001,1102,-101,-3,-50,-65,-48,-0.0366,0.4745,0.4726,1.0201,0.09
1,Daniel,Carr,,26,L,1,8477901,56,8,0.1428,10,0.1785,18,0.3214,4,1,0.0179,0,83,1.4821,44,0.7857,17,0.3035,16.5714,0.0963,528,467,61,24,7,7,30,-0.0189,406,337,69,7,33,10,29,0.0068,0.5307,0.5015,0.9963,0.0751
1,Melker,Karlsson,,27,C,1,8477922,185,34,0.1837,31,0.1675,65,0.3513,9,1,0.0054,2,269,1.454,194,1.0486,133,0.7189,20.8648,0.1263,2073,1948,125,148,-44,142,21,0.0041,1500,1355,145,103,18,129,24,0.0062,0.5155,0.5115,1.0018,0.0785
0,Dennis,Rasmussen,,27,C,1,8477929,112,8,0.0714,9,0.0803,17,0.1517,5,0,0.0,0,119,1.0625,97,0.866,69,0.616,16.5714,0.0672,934,976,-42,27,-75,-7,6,-0.0174,677,670,7,15,-13,17,5,0.0028,0.489,0.3965,1.0084,0.0669
1,Pierre-Edouard,Bellemare,,32,L,1,8477930,237,17,0.0717,17,0.0717,34,0.1434,-12,0,0.0,3,305,1.2869,259,1.0928,192,0.8101,18.9915,0.0557,2019,2286,-267,23,-157,-213,-133,-0.044,1462,1603,-141,-23,-52,-120,-66,-0.0334,0.469,0.4901,0.9898,0.0576
1,Aaron,Ekblad,,21,D,0,8477932,227,37,0.1629,59,0.2599,96,0.4229,7,30,0.1322,1,577,2.5418,284,1.2511,201,0.8854,24.0616,0.0641,3441,3150,291,218,-21,190,94,0.0297,2665,2483,182,135,38,88,9,0.0246,0.5221,0.585,0.9977,0.0729
1,Sam,Reinhart,,22,C,1,8477933,167,40,0.2395,50,0.2994,90,0.5389,-20,27,0.1617,0,346,2.0718,50,0.2994,71,0.4251,19.8083,0.1156,1992,2046,-54,100,-144,-47,-10,0.0339,1516,1540,-24,73,-92,-27,-5,0.0381,0.4933,0.5099,0.9935,0.0691
1,Leon,Draisaitl,,22,C,1,8477934,191,50,0.2617,87,0.4554,137,0.7172,-12,38,0.199,0,354,1.8534,100,0.5235,62,0.3246,21.8219,0.1412,2575,2397,178,168,-85,134,95,0.0289,1948,1773,175,93,-30,140,112,0.0368,0.5179,0.5612,0.9912,0.0832
1,Sam,Bennett,,21,C,1,8477935,159,31,0.1949,32,0.2012,63,0.3962,-28,12,0.0755,1,259,1.6289,237,1.4905,78,0.4905,20.6289,0.1196,1718,1805,-87,2,-67,-70,-22,-0.0077,1240,1320,-80,-41,-29,-45,-10,-0.0131,0.4877,0.551,0.985,0.075
